"listing_id","avg_sentiment","review_count","complaint_counts","top_complaint","top_complaint_n","example_snippet","complaint_snippets"
"1369448371759630209","0.27062272727272724","22","{""accuracy"": 1}","accuracy","1.0","L’appartement était exactement le même que sur les photos, tout était bien propre , spacieux et lumineux.","{""accuracy"": ""L\u2019appartement \u00e9tait exactement le m\u00eame que sur les photos, tout \u00e9tait bien propre , spacieux et lumineux.""}"
"1369480184010958793","-0.148","2","","","","",""
"1369521487931309190","-0.9837","1","{""cleanliness"": 1, ""maintenance"": 1, ""accuracy"": 1}","cleanliness","1.0","The place itself was very dirty, misleading based on the photos, plumbing issues, mold growing in the showers, kitchen and common rooms not well maintained, etc.","{""cleanliness"": ""The place itself was very dirty, misleading based on the photos, plumbing issues, mold growing in the showers, kitchen and common rooms not well maintained, etc."", ""maintenance"": ""The place itself was very dirty, misleading based on the photos, plumbing issues, mold growing in the showers, kitchen and common rooms not well maintained, etc."", ""accuracy"": ""This is quite misleading and inconvenient.""}"
"1369524022678818782","0.0","1","","","","",""
"1369526635203239898","0.0","1","","","","",""
"1369537533130808198","0.231725","12","","","","",""
"1369537907640511783","-0.18328333333333333","6","","","","",""
"1369548013770752807","0.06806250000000001","8","","","","",""
"1369579994280894096","0.28931290322580644","31","","","","",""
"1369584673746725180","0.3789444444444444","18","","","","",""
"1369617844826956621","-0.08605555555555557","9","","","","",""
"1369631428594753003","0.3690695652173913","23","","","","",""
"1370098770001824117","0.0","1","","","","",""
"1370117711801938839","0.326125","12","","","","",""
"1370118661196396805","0.09314285714285715","28","{""noise"": 2, ""cleanliness"": 1, ""maintenance"": 1}","noise","2.0","Everything was good, shared bathrooms got dirty quickly because of other guests but they get cleaned every day, room was pretty Great location, noisy street because of many bars, if you are a picky sleeper maybe the place is not for you","{""noise"": ""Everything was good, shared bathrooms got dirty quickly because of other guests but they get cleaned every day, room was pretty Great location, noisy street because of many bars, if you are a picky sleeper maybe the place is not for you"", ""cleanliness"": ""Everything was good, shared bathrooms got dirty quickly because of other guests but they get cleaned every day, room was pretty Great location, noisy street because of many bars, if you are a picky sleeper maybe the place is not for you"", ""maintenance"": ""Por poner una pega, le falta el servicio de guardamaletas, pero nos indicaron un locker que hab\u00eda a dos minutos del apartamento.""}"
"1370126407682391262","0.2071333333333333","30","","","","",""
"1370126970965758612","0.0","1","","","","",""
"1370140112158981879","0.103624","25","{""maintenance"": 1}","maintenance","1.0","TV was not working 2.","{""maintenance"": ""TV was not working 2.""}"
"1370163436124019322","0.49224999999999997","4","","","","",""
"1370164449859032959","-0.8374","1","","","","",""
"1370172304064758488","0.23170000000000002","3","","","","",""
"1370202422180452072","0.43255","6","","","","",""
"1370228886468695791","0.43955","18","","","","",""
"1370230430401336108","0.0","1","","","","",""
"1370234543017153299","0.0","1","","","","",""
"1370262598506869526","0.49075","2","","","","",""
"1370265767407273674","0.0","1","","","","",""
"1370268391377003272","0.0","1","","","","",""
"1370287748365657145","-0.32536666666666664","3","","","","",""
"1370303966977496617","0.2929928571428571","28","{""wifi"": 2}","wifi","2.0","La cosa que me gustó mucho fue el internet que fue rápido, fue limpio, una lavadora y tuvo las cosas que se necesita en un buen estado (nuevo).","{""wifi"": ""La cosa que me gust\u00f3 mucho fue el internet que fue r\u00e1pido, fue limpio, una lavadora y tuvo las cosas que se necesita en un buen estado (nuevo).""}"
"1370309607744029818","0.09568571428571429","28","{""cleanliness"": 1, ""maintenance"": 1}","cleanliness","1.0","You can smell it and see it once you enter.","{""cleanliness"": ""You can smell it and see it once you enter."", ""maintenance"": ""The walls literally crumble on the towels and on the toilet paper in the bathroom.""}"
"1370345064462010153","0.06359310344827586","29","","","","",""
"1370366326855187799","-0.5267","1","","","","",""
"1370395962828812231","0.8012","1","","","","",""
"1370403012743873601","0.38834","20","","","","",""
"1370448435532571279","0.06275","2","","","","",""
"1370546399851057166","0.15778000000000003","5","","","","",""
"1370829082018311460","0.11542619047619047","42","","","","",""
"1370835247509364045","0.19326046511627906","43","{""accuracy"": 1}","accuracy","1.0","Appartement propre et fidèle aux photos.","{""accuracy"": ""Appartement propre et fid\u00e8le aux photos.""}"
"1370870344185285219","0.2196","11","","","","",""
"1370870720770926768","0.14490000000000003","3","","","","",""
"1370872263615274114","0.4108777777777778","9","","","","",""
"1370884663952954304","0.20149999999999998","8","","","","",""
"1370887977186983709","0.4163923076923077","26","","","","",""
"1370906409913900164","0.0","1","","","","",""
"1370923223873471307","0.09856111111111111","18","","","","",""
"1370934005163176354","0.23132000000000003","5","","","","",""
"1370940737380952840","0.029612000000000013","25","","","","",""
"1370973570183505067","0.1286","17","{""wifi"": 1}","wifi","1.0","Y lo que no nos gustó  fue que el WiFi es comunitario y cero lo pudimos usar porque la señal es de 1 o 2 rayas.","{""wifi"": ""Y lo que no nos gust\u00f3  fue que el WiFi es comunitario y cero lo pudimos usar porque la se\u00f1al es de 1 o 2 rayas.""}"
"1370983898744285443","0.36027333333333333","15","{""wifi"": 1}","wifi","1.0","Departamento ubicado en el piso 5,  sin elevador, para nosotros no fue problema,  no tienen la opcion de self check in, debes de informar tu hora de llegada para que alguien te den acceso,  la cocina tiene equipo basico para cocinar,  la sala es comoda y la tv de buen tamaño, tiene buen wifi,  el co","{""wifi"": ""Departamento ubicado en el piso 5,  sin elevador, para nosotros no fue problema,  no tienen la opcion de self check in, debes de informar tu hora de llegada para que alguien te den acceso,  la cocina tiene equipo basico para cocinar,  la sala es comoda y la tv de buen tama\u00f1o, tiene buen wifi,  el co""}"
"1371013287193889922","0.8802","1","","","","",""
"1371015509977585413","0.3182","1","","","","",""
"1371061803479295771","-0.02106666666666666","6","","","","",""
"1371123285171064884","0.1962818181818182","11","","","","",""
"1371165785422796305","0.12596923076923078","13","{""wifi"": 1}","wifi","1.0","La cobertura de internet del movil fatal y el wifi que te facilitan muy lento, para nosotros esto no fue un problema porque no ibamos a estar en casa, pero la verdad es que la limpieza si que para mi es importante les dije lo de la limpieza a las personas con las que hablas y solo me respondieron co","{""wifi"": ""La cobertura de internet del movil fatal y el wifi que te facilitan muy lento, para nosotros esto no fue un problema porque no ibamos a estar en casa, pero la verdad es que la limpieza si que para mi es importante les dije lo de la limpieza a las personas con las que hablas y solo me respondieron co""}"
"1371189314921699261","0.32259375","16","","","","",""
"1371204097739990115","0.64685","2","","","","",""
"1371213053293027077","0.1779","1","","","","",""
"1371319738858904002","0.43025","8","","","","",""
"1371324782123344184","-0.128","1","","","","",""
"1371326905424414714","0.5113571428571428","7","","","","",""
"1371338152391522419","0.03946666666666667","6","","","","",""
"1371478290191184799","0.1924875","24","","","","",""
"1371541979352387795","0.5592666666666667","6","","","","",""
"1371545952378982932","0.48269999999999996","3","","","","",""
"1371553539512403906","0.04367142857142858","7","{""wifi"": 1}","wifi","1.0","El wifi, la ducha, la cama y el resto estaban muy bien.","{""wifi"": ""El wifi, la ducha, la cama y el resto estaban muy bien.""}"
"1371594676249803323","-0.08535384615384614","13","{""wifi"": 1, ""comfort"": 1}","wifi","1.0","La televisión no funcionaba y no teníamos clave wifi.","{""wifi"": ""La televisi\u00f3n no funcionaba y no ten\u00edamos clave wifi."", ""comfort"": ""Claims to sleep three but no blankets, linens or pillows for other two beds(pullout couches).""}"
"1371604218345429107","-0.9614","1","{""wifi"": 1}","wifi","1.0","Me vi sola, con todas mis cosas, sin internet, sin comida y sin un lugar donde quedarme.","{""wifi"": ""Me vi sola, con todas mis cosas, sin internet, sin comida y sin un lugar donde quedarme.""}"
"1371655705110765181","0.9601","1","","","","",""
"1371762363804674107","0.42240555555555553","18","","","","",""
"1371789817568289859","0.30604117647058826","17","","","","",""
"1371801004673077901","0.1913081081081081","37","{""wifi"": 1}","wifi","1.0","- WIFI - se desconectaba bastante, sobre todo desde la habitación principal y tenias que apagar y encender wifi desde el movil.","{""wifi"": ""- WIFI - se desconectaba bastante, sobre todo desde la habitaci\u00f3n principal y tenias que apagar y encender wifi desde el movil.""}"
"1371803534562380478","0.08677222222222222","18","","","","",""
"1371805555644882436","0.04066249999999999","16","","","","",""
"1371807647534036376","0.3543842105263158","19","","","","",""
"1371810513755899963","0.2000625","24","","","","",""
"1371854256044615873","0.41538","10","","","","",""
"1371923935722675047","0.3052666666666667","12","","","","",""
"1372080792460842846","0.3565333333333333","6","","","","",""
"1372092858930811574","0.2614","7","","","","",""
"1372309717382616693","0.2889791666666667","24","","","","",""
"1372560673954480706","0.28100833333333336","12","","","","",""
"1372765303154867972","-0.3953","2","","","","",""
"1373023751137225375","0.14404","5","","","","",""
"1373023825930670457","0.24560869565217391","23","","","","",""
"1373113109304597612","-0.296","1","","","","",""
"1373133488381043023","0.0881625","8","","","","",""
"1373144493194551614","0.49285","2","","","","",""
"1373217154280258253","0.20478461538461537","13","","","","",""
"1373245823454363268","0.05263157894736842","19","{""cleanliness"": 1, ""maintenance"": 1, ""comfort"": 1}","cleanliness","1.0","However, the lingering smell and possible ash residue could pose health risks.","{""cleanliness"": ""However, the lingering smell and possible ash residue could pose health risks."", ""maintenance"": ""The air conditioning was broken due to the fire, though they said the room had been cleaned."", ""comfort"": ""The air conditioning was broken due to the fire, though they said the room had been cleaned.""}"
"1373274543994968318","0.31245","10","","","","",""
"1373364902257149683","-0.030699999999999998","14","","","","",""
"1373395511535395383","0.14049999999999999","3","","","","",""
"1373415957007106669","0.09103846153846154","13","","","","",""
"1373716821950735686","-0.5423","1","","","","",""
"1373790082470027823","0.7469","1","","","","",""
"1373800495945984804","0.2769230769230769","13","","","","",""
